P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
11,0.0000,0.0000,0.0000,0.0000,24526232.3584,0.0000,0.0000,23285717.0914,22769650.5584,25684441.8554,0.0000,0.0000,0.0000,0.0000,20612045.0464,0.0000,23636961.7444,23739549.0884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22510695.9434,21687928.2544,0.0000,0.0000,0.0000,0.0000
12,0.0000,0.0000,0.0000,0.0000,24546999.9774,0.0000,0.0000,23302651.2644,22750642.6914,0.0000,0.0000,0.0000,0.0000,0.0000,20610128.7974,0.0000,23620190.5624,23730175.9194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22498894.6254,21697116.9464,0.0000,0.0000,0.0000,0.0000
13,0.0000,0.0000,0.0000,0.0000,24567775.7234,0.0000,0.0000,23319613.2684,22731667.4684,0.0000,0.0000,0.0000,0.0000,0.0000,20608311.8044,0.0000,23603466.2824,23720895.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22487127.0544,21706382.2764,0.0000,0.0000,0.0000,0.0000
14,0.0000,0.0000,0.0000,0.0000,24588561.9154,0.0000,0.0000,23336602.1834,22712726.1534,0.0000,0.0000,0.0000,0.0000,0.0000,20606593.8374,0.0000,23586790.8854,23711711.6584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22475391.2454,21715723.5494,0.0000,0.0000,0.0000,0.0000
15,0.0000,0.0000,0.0000,0.0000,24609355.5804,0.0000,0.0000,23353620.7344,22693820.0954,0.0000,0.0000,0.0000,0.0000,0.0000,20604975.3194,0.0000,23570163.7524,23702624.1624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22463688.3534,21725141.0194,0.0000,0.0000,0.0000,0.0000
16,0.0000,0.0000,0.0000,0.0000,24630155.7474,0.0000,0.0000,23370664.3874,22674947.5644,25789317.7094,0.0000,0.0000,0.0000,0.0000,20603456.2164,0.0000,23553586.8184,23693631.4334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22452018.4194,21734633.7284,0.0000,0.0000,0.0000,0.0000
17,0.0000,0.0000,0.0000,0.0000,24650962.2374,0.0000,0.0000,23387736.8764,22656110.3014,0.0000,0.0000,0.0000,0.0000,0.0000,20602036.9464,0.0000,23537058.8554,23684737.0584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22440382.0504,21744201.4384,0.0000,0.0000,0.0000,0.0000
18,0.0000,0.0000,0.0000,0.0000,24671774.3534,0.0000,0.0000,23404835.0684,22637308.9534,0.0000,0.0000,0.0000,0.0000,0.0000,20600717.6054,0.0000,23520581.3574,23675938.2534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22428778.0994,21753844.1704,0.0000,0.0000,0.0000,0.0000
19,0.0000,0.0000,0.0000,0.0000,24692591.7104,0.0000,0.0000,23421961.1254,22618541.1574,0.0000,0.0000,0.0000,0.0000,0.0000,20599497.9444,0.0000,23504156.0124,23667236.6184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22417207.4884,21763561.1844,0.0000,0.0000,0.0000,0.0000
20,0.0000,0.0000,0.0000,0.0000,24713414.4214,0.0000,0.0000,23439113.0194,22599808.9704,0.0000,0.0000,0.0000,0.0000,0.0000,20598378.6534,0.0000,23487780.7564,23658632.3924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22405669.9364,21773352.3024,0.0000,0.0000,0.0000,0.0000
21,0.0000,0.0000,0.0000,0.0000,24734242.0324,0.0000,0.0000,23456291.8834,22581113.8054,0.0000,0.0000,0.0000,0.0000,0.0000,20597359.7264,0.0000,23471458.8074,23650126.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22394165.8384,21783216.8774,0.0000,0.0000,0.0000,0.0000
